HOLE:	1244D
LEG:	204
TOP:	0.0184
BOTTOM:	364.1020
T2--> 	3.37	4.24	5.33	6.72	8.46	10.6	13.4	16.9	21.2	26.7	33.7	42.4	53.4	67.2	84.6	106	134	169	212	267	337	424	534	672	846	1060	1340	1690	2120	2670
DEPTH	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
5.8096	5.706	6.672	7.042	6.491	4.865	2.310	0.000	0.000	0.000	0.000	0.000	2.856	7.047	10.040	10.699	8.399	3.119	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5.9620	6.992	7.850	7.796	6.368	3.332	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7.070	12.339	13.898	10.674	2.567	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.1144	6.820	7.454	7.224	5.780	2.957	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6.066	11.302	13.540	11.765	5.803	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.2668	8.496	8.836	7.776	4.720	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.940	12.724	17.145	14.310	3.871	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.4192	6.508	6.835	6.306	4.657	1.771	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5.490	11.196	14.083	13.071	7.912	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.5716	7.628	7.937	7.126	4.753	0.563	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.363	10.666	15.345	14.935	9.095	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.7240	6.121	6.597	6.326	5.062	2.692	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5.155	10.143	12.911	12.575	8.920	2.335	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.8764	6.558	7.123	6.799	5.232	2.252	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.713	9.860	13.535	13.693	10.062	3.051	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
7.0288	8.861	9.068	7.669	4.134	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8.678	15.160	16.503	12.335	3.275	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
7.1812	8.367	8.631	7.445	4.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8.211	13.975	15.816	13.423	7.245	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
7.3336	8.122	8.256	6.788	3.272	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7.518	14.081	16.535	14.520	8.478	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
7.4860	7.842	8.003	6.632	3.280	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7.447	13.946	16.420	14.503	8.617	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
7.6384	7.622	8.013	6.782	3.309	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8.076	14.895	16.833	13.568	5.707	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
7.7908	7.700	8.812	8.386	5.626	0.151	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.612	15.733	16.397	11.383	1.484	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
7.9432	6.337	7.677	8.004	6.677	3.339	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.716	10.742	14.454	13.675	8.231	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
